,raw,timestamp,user,message
36,[09:19] <|QuaD-> Tsjoklate: if you like :),09:19,|QuaD-,Tsjoklate: if you like :)
37,=== karlheg [~karlheg@host-250-237.resnet.pdx.edu]  has joined #ubuntu,,,
38,=== jiyuu0 here to witness...,,,
39,[09:20] <|QuaD-> i am proposing to whoever lets me write my thesis (and fund it),09:20,|QuaD-,i am proposing to whoever lets me write my thesis (and fund it)
40,[09:20] <kleedrac> What's the thesis on (not that I really want you to propose as I'm married but it'd be fun anyhow :) ),09:20,kleedrac,What's the thesis on (not that I really want you to propose as I'm married but it'd be fun anyhow :) )
41,"[09:20] <crimsun> |QuaD-: NSF and US Do*, then :)",09:20,crimsun,"|QuaD-: NSF and US Do*, then :)"
42,[09:20] <Tsjoklate> |QuaD I would very much like to have at least one proposal in my life,09:20,Tsjoklate,|QuaD I would very much like to have at least one proposal in my life
43,[09:20] <Tsjoklate> lol,09:20,Tsjoklate,lol
44,[09:21] <jiyuu0> Tsjoklat = Tsjoklat?,09:21,jiyuu0,Tsjoklat = Tsjoklat?
45,[09:21] <jiyuu0> Tsjoklat = Tsjoklate?,09:21,jiyuu0,Tsjoklat = Tsjoklate?
46,[09:21] <kleedrac> Let's all shower Quad with attention shall we? :),09:21,kleedrac,Let's all shower Quad with attention shall we? :)
47,[09:21] <Tsjoklate> ja Tsjoklat: warty Tsjoklate: hoary,09:21,Tsjoklate,ja Tsjoklat: warty Tsjoklate: hoary
48,[09:22] <jiyuu0> u go gal,09:22,jiyuu0,u go gal
49,[09:22] <Tsjoklate> testing hoary box out jiyuu0 and fishing for a proposal so it seems,09:22,Tsjoklate,testing hoary box out jiyuu0 and fishing for a proposal so it seems
50,[09:23] <jiyuu0> cool,09:23,jiyuu0,cool
51,=== Crushed_Cigar [~zinc@ACC4B514.ipt.aol.com]  has joined #ubuntu,,,
52,=== sid77 [~sid77@151.11.187.66]  has joined #ubuntu,,,
53,=== karlheg [~karlheg@host-250-237.resnet.pdx.edu]  has joined #ubuntu,,,
54,[09:24] <kleedrac> So no one has any advise about xmms not playing wma's or mplayer's freakish instability? :),09:24,kleedrac,So no one has any advise about xmms not playing wma's or mplayer's freakish instability? :)
55,=== sid77 hi,,,
56,=== bugz_ [~vanni@61.9.24.27]  has joined #ubuntu,,,
57,[09:25] <Tsjoklate> kleedrac there is a thread on the wiki about that,09:25,Tsjoklate,kleedrac there is a thread on the wiki about that
58,[09:25] <crimsun> kleedrac: I'd really need strace output to debug mplayer,09:25,crimsun,kleedrac: I'd really need strace output to debug mplayer
59,[09:25] <Tsjoklate> I don't have the link handy but do a bit of search,09:25,Tsjoklate,I don't have the link handy but do a bit of search
60,=== Rotund [~joe@d13-49.rb.lax.centurytel.net]  has joined #ubuntu,,,
61,[09:25] <crimsun> the wiki sure is handy :),09:25,crimsun,the wiki sure is handy :)
62,[09:25] <kleedrac> Dang how do I strace to a file?,09:25,kleedrac,Dang how do I strace to a file?
63,=== devFran [~Fran@84-120-105-69.onocable.ono.com]  has joined #Ubuntu,,,
64,[09:26] <Tsjoklate> strace xmms,09:26,Tsjoklate,strace xmms
65,[09:26] <crimsun> kleedrac: -o,09:26,crimsun,kleedrac: -o
66,=== devFran [~Fran@84-120-105-69.onocable.ono.com]  has left #Ubuntu [],,,
67,[09:26] <Tsjoklate> as the man said,09:26,Tsjoklate,as the man said
68,=== ent011 [~ent011@218.111.210.223]  has joined #ubuntu,,,
69,=== ent011 [~ent011@218.111.210.223]  has joined #ubuntu,,,
70,[09:28] <kleedrac> Want me to email the output file or msg it to you?,09:28,kleedrac,Want me to email the output file or msg it to you?
71,=== jamesh [~james@213.151.107.243]  has joined #ubuntu,,,
72,[09:28] <crimsun> kleedrac: dcc is fine,09:28,crimsun,kleedrac: dcc is fine
73,[09:29] <crimsun> bzip2 the file first :),09:29,crimsun,bzip2 the file first :)
74,=== cyrus-tc [~cyrus-tc@pD9527DC3.dip.t-dialin.net]  has joined #ubuntu,,,
75,[09:29] <Tsjoklate> use pastebin crimsun,09:29,Tsjoklate,use pastebin crimsun
76,[09:29] <Tsjoklate> easier,09:29,Tsjoklate,easier
77,[09:30] <kleedrac> Wait a tic ... which archival util comes with ubuntu (show's you how much I use it :) ),09:30,kleedrac,Wait a tic ... which archival util comes with ubuntu (show's you how much I use it :) )
78,[09:30] <|QuaD-> Tsjoklate: sorry was writing before.... what kind of proposal were you interested in,09:30,|QuaD-,Tsjoklate: sorry was writing before.... what kind of proposal were you interested in
79,"[09:30] <crimsun> Tsjoklate: (true, but strace output tends to be very verbose)",09:30,crimsun,"Tsjoklate: (true, but strace output tends to be very verbose)"
80,[09:30] <crimsun> kleedrac: file-roller?,09:30,crimsun,kleedrac: file-roller?
81,[09:31] <Tsjoklate> |QuaD the moment past ... lol I'll stay single forever,09:31,Tsjoklate,|QuaD the moment past ... lol I'll stay single forever
82,[09:31] <|QuaD-> Tsjoklate: haha... i think i am going to also,09:31,|QuaD-,Tsjoklate: haha... i think i am going to also
83,[09:32] <|QuaD-> i change my mind too often,09:32,|QuaD-,i change my mind too often
84,"[09:32] <ironwolf> GAIM seems to kick me out of AOL chatrooms with consistently, but not any certain time index, and it won't allow me to re-join the same chatroom.  How can I diagnose this further to help get a fix?",09:32,ironwolf,"GAIM seems to kick me out of AOL chatrooms with consistently, but not any certain time index, and it won't allow me to re-join the same chatroom.  How can I diagnose this further to help get a fix?"
85,[09:32] <crimsun> kleedrac: I don't think I'll be able to connect; your IP is a 192.168. :),09:32,crimsun,kleedrac: I don't think I'll be able to connect; your IP is a 192.168. :)
86,[09:32] <|QuaD-> ironwolf: that seems like something i owuld go to #gaim for,09:32,|QuaD-,ironwolf: that seems like something i owuld go to #gaim for
87,[09:33] <|QuaD-> i don't believe we have any gaim developers here,09:33,|QuaD-,i don't believe we have any gaim developers here
88,[09:33] <Tsjoklate> |QuaD would go to their website and see if anyone else has the same problems,09:33,Tsjoklate,|QuaD would go to their website and see if anyone else has the same problems
89,"[09:33] <ironwolf> |QuaD: been there...since it's running under ubuntu, was hoping for help here...No response there.",09:33,ironwolf,"|QuaD: been there...since it's running under ubuntu, was hoping for help here...No response there."
90,[09:34] <kleedrac> crimsun: file sending,09:34,kleedrac,crimsun: file sending
91,[09:34] <|QuaD-> Tsjoklate: i would?,09:34,|QuaD-,Tsjoklate: i would?
92,"[09:34] <|QuaD-> ironwolf: nah, i would wait around, usually there are devs active, where you located (what country)",09:34,|QuaD-,"ironwolf: nah, i would wait around, usually there are devs active, where you located (what country)"
93,[09:34] <kleedrac> crimsun: you rejected it would you prefer an email?,09:34,kleedrac,crimsun: you rejected it would you prefer an email?
94,[09:35] <Tsjoklate> too early yet ironwolf,09:35,Tsjoklate,too early yet ironwolf
95,=== sid77 is now known as sid77_,,,
96,[09:35] <intinig> anyone has experience with subversion here? I installed the package and the apache svn package. Now do I have to manually configure the rest or are there automated tools for the job?,09:35,intinig,anyone has experience with subversion here? I installed the package and the apache svn package. Now do I have to manually configure the rest or are there automated tools for the job?
97,=== karlheg [~karlheg@host-250-237.resnet.pdx.edu]  has joined #ubuntu,,,
98,[09:37] <ironwolf> |QuaD: sfbay.ca.usa,09:37,ironwolf,|QuaD: sfbay.ca.usa
99,[09:37] <crimsun> kleedrac: I had to reject it because you're using an internal IP. I would never be able to establish a connection.,09:37,crimsun,kleedrac: I had to reject it because you're using an internal IP. I would never be able to establish a connection.
100,"[09:38] <crimsun> kleedrac: try pasting the original (non-bzip2ed) version on a paste website (paste.plone.org, pastebin.com, etc.)",09:38,crimsun,"kleedrac: try pasting the original (non-bzip2ed) version on a paste website (paste.plone.org, pastebin.com, etc.)"
101,[09:38] <|QuaD-> ironwolf: when you wake up you should be fine,09:38,|QuaD-,ironwolf: when you wake up you should be fine
102,[09:38] <|QuaD-> (after you go to sleep),09:38,|QuaD-,(after you go to sleep)
103,[09:38] <crimsun> kleedrac: mostly I'm interested in the last part of the strace output,09:38,crimsun,kleedrac: mostly I'm interested in the last part of the strace output
104,[09:39] <ironwolf> |QuaD: thanks...,09:39,ironwolf,|QuaD: thanks...
105,[09:40] <aboutToUbuntu> so... where do i go to change the refresh rate on my monitor?,09:40,aboutToUbuntu,so... where do i go to change the refresh rate on my monitor?
106,[09:41] <kleedrac> http://pastebin.com/129521,09:41,kleedrac,http://pastebin.com/129521
107,[09:41] <kleedrac> sorry,09:41,kleedrac,sorry
108,[09:42] <Tsjoklate> aboutToUbuntu computer - resolution,09:42,Tsjoklate,aboutToUbuntu computer - resolution
109,=== ruebe [~linux-rue@ACB4CDAA.ipt.aol.com]  has joined #ubuntu,,,
110,[09:42] <Tsjoklate> in hoary: System system settings screen resolution,09:42,Tsjoklate,in hoary: System system settings screen resolution
111,"[09:42] <ruebe> hi, moin",09:42,ruebe,"hi, moin"
112,[09:42] <crimsun> kleedrac: hmm. What is the output of this command? dpkg -l mplayer\*|grep ^ii|awk -F' ' '{print $2}',09:42,crimsun,kleedrac: hmm. What is the output of this command? dpkg -l mplayer\*|grep ^ii|awk -F' ' '{print $2}'
113,[09:43] <aboutToUbuntu> thanks. 'computer' is pretty important :),09:43,aboutToUbuntu,thanks. 'computer' is pretty important :)
114,[09:43] <kleedrac> mplayer-custom,09:43,kleedrac,mplayer-custom
115,[09:43] <kleedrac> mplayer-doc,09:43,kleedrac,mplayer-doc
116,[09:43] <kleedrac> mplayer-fonts,09:43,kleedrac,mplayer-fonts
117,"[09:43] <crimsun> kleedrac: ah, but you installed ""mplayer-custom"", which the wiki says will not work.",09:43,crimsun,"kleedrac: ah, but you installed ""mplayer-custom"", which the wiki says will not work."
118,[09:44] <kleedrac> Oh?  I didn't even realize!  How do I correct this?,09:44,kleedrac,Oh?  I didn't even realize!  How do I correct this?
119,[09:44] <crimsun> kleedrac: remove mplayer-custom and install mplayer-586 instead,09:44,crimsun,kleedrac: remove mplayer-custom and install mplayer-586 instead
120,"[09:45] <crimsun> kleedrac: the reason for the illegal instruction is quite simple: mplayer-custom is compiled with SSE2 support, which your Pentium III does not support",09:45,crimsun,"kleedrac: the reason for the illegal instruction is quite simple: mplayer-custom is compiled with SSE2 support, which your Pentium III does not support"
121,"[09:45] <crimsun> kleedrac: your Pentium III (like mine) only supports MMX, MMX2, and SSE",09:45,crimsun,"kleedrac: your Pentium III (like mine) only supports MMX, MMX2, and SSE"
122,[09:45] <kleedrac> heh ... man I didn't even realize ... I think that got installed during my upgrade to hoary,09:45,kleedrac,heh ... man I didn't even realize ... I think that got installed during my upgrade to hoary
123,[09:46] <neoxed> can some one help me find my Video Card Drivers And Install them?,09:46,neoxed,can some one help me find my Video Card Drivers And Install them?
124,[09:46] <crimsun> neoxed: what video card?,09:46,crimsun,neoxed: what video card?
125,[09:46] <neoxed> i dunno its onboard sis some thing,09:46,neoxed,i dunno its onboard sis some thing
126,[09:46] <crimsun> neoxed: warty or hoary?,09:46,crimsun,neoxed: warty or hoary?
127,[09:46] <neoxed> warty i beleave,09:46,neoxed,warty i beleave
128,[09:47] <kleedrac> crimsun: You the man!!  Thanks very much!! Now I can convert these pesky wma's to oggs :),09:47,kleedrac,crimsun: You the man!!  Thanks very much!! Now I can convert these pesky wma's to oggs :)
129,[09:47] <crimsun> neoxed: please use a paste web site to paste the output of: lspci -v -s 01:00.0,09:47,crimsun,neoxed: please use a paste web site to paste the output of: lspci -v -s 01:00.0
130,[09:47] <crimsun> kleedrac: good to hear :),09:47,crimsun,kleedrac: good to hear :)
131,=== TiffOn [~Kualkiera@218.Red-217-126-197.pooles.rima-tde.net]  has joined #ubuntu,,,
132,[09:48] <neoxed> 0000:01:00.0 VGA compatible controller: Silicon Integrated Systems [SiS]  661FX/M661FX/M661MX/741/M741/760/M760 PCI/AGP (prog-if 00 [VGA] ),09:48,neoxed,0000:01:00.0 VGA compatible controller: Silicon Integrated Systems [SiS]  661FX/M661FX/M661MX/741/M741/760/M760 PCI/AGP (prog-if 00 [VGA] )
133,[09:48] <neoxed>         Subsystem: Unknown device 1849:6331,09:48,neoxed,        Subsystem: Unknown device 1849:6331
134,"[09:48] <neoxed>         Flags: 66MHz, medium devsel, IRQ 217",09:48,neoxed,"        Flags: 66MHz, medium devsel, IRQ 217"
135,[09:48] <neoxed>         BIST result: 00,09:48,neoxed,        BIST result: 00
136,"[09:48] <neoxed>         Memory at c0000000 (32-bit, prefetchable)",09:48,neoxed,"        Memory at c0000000 (32-bit, prefetchable)"
137,"[09:48] <neoxed>         Memory at cfee0000 (32-bit, non-prefetchable) [size=128K]",09:48,neoxed,"        Memory at cfee0000 (32-bit, non-prefetchable) [size=128K]"
138,[09:48] <neoxed>         I/O ports at bc00 [size=128],09:48,neoxed,        I/O ports at bc00 [size=128]
139,[09:49] <neoxed>         Capabilities: <available only to root>,09:49,neoxed>         Capabilities: <available only to root,        Capabilities: <available only to root>
140,[09:51] <|QuaD-> neoxed: didn't i ask you yesterday not to paste in the channel,09:51,|QuaD-,neoxed: didn't i ask you yesterday not to paste in the channel
141,[09:51] <neoxed> i dunno,09:51,neoxed,i dunno
142,=== BradB [~bradb@213.151.107.243]  has joined #ubuntu,,,
143,[09:51] <neoxed> i been trying to fix this up right so i tend to forget,09:51,neoxed,i been trying to fix this up right so i tend to forget
144,=== pitti [~pitti@213.151.107.243]  has joined #ubuntu,,,
145,[09:53] <|QuaD-> neoxed: do not do it again or i will ge nasty,09:53,|QuaD-,neoxed: do not do it again or i will ge nasty
146,[09:53] <|QuaD-> don't forget,09:53,|QuaD-,don't forget
147,[09:53] <crimsun> neoxed: thanks. Next time please read my entire request regarding a paste web site. :),09:53,crimsun,neoxed: thanks. Next time please read my entire request regarding a paste web site. :)
148,"[09:53] <neoxed> systems download ""don't forget.tex"" 23kb",09:53,neoxed,"systems download ""don't forget.tex"" 23kb"
149,[09:54] <neoxed> ah :),09:54,neoxed,ah :)
150,[09:54] <|QuaD-> crimsun: i think you should refuse to help him until he posts to a pastebin,09:54,|QuaD-,crimsun: i think you should refuse to help him until he posts to a pastebin
151,[09:54] <crimsun> haha,09:54,crimsun,haha
152,[09:54] <neoxed> i dont know what a pastebin is,09:54,neoxed,i dont know what a pastebin is
153,[09:54] <neoxed> X_X,09:54,neoxed,X_X
154,[09:54] <crimsun> neoxed: paste.plone.org and pastebin.com are two examples,09:54,crimsun,neoxed: paste.plone.org and pastebin.com are two examples
155,[09:54] <|QuaD-> neoxed: google,09:54,|QuaD-,neoxed: google
156,[09:55] <|QuaD-> i wouldn't be mad if i didn't explain this same thing to you yesterday,09:55,|QuaD-,i wouldn't be mad if i didn't explain this same thing to you yesterday
157,[09:55] <neoxed> http://pastebin.com/129522,09:55,neoxed,http://pastebin.com/129522
158,[09:55] <neoxed> happy?,09:55,neoxed,happy?
159,[09:55] <neoxed> that was prolly my brother man,09:55,neoxed,that was prolly my brother man
160,"[09:56] <crimsun> well, at least it's not $some_other_person_whose_nick_we_shall_not_mention(begins_with_g)",09:56,crimsun,"well, at least it's not $some_other_person_whose_nick_we_shall_not_mention(begins_with_g)"
161,=== bluewheel [~Blue@adsl-139-77.swiftdsl.com.au]  has joined #ubuntu,,,
162,[09:56] <neoxed> hes been trying to help me fix linux up on my pc,09:56,neoxed,hes been trying to help me fix linux up on my pc
163,"[09:56] <|QuaD-> neoxed: ok, so before you forgot",09:56,|QuaD-,"neoxed: ok, so before you forgot"
164,[09:56] <|QuaD-> now its your brother?,09:56,|QuaD-,now its your brother?
165,[09:56] <|QuaD-> and then you comment on one of our regulars?,09:56,|QuaD-,and then you comment on one of our regulars?
166,[09:57] <neoxed> thats why when u asked me didnt i tell you this yesterday i said i dunno,09:57,neoxed,thats why when u asked me didnt i tell you this yesterday i said i dunno
167,[09:57] <neoxed> comment?,09:57,neoxed,comment?
168,"[09:57] <crimsun> c'mon you two, it's not worth wasting breath/fingers over :)",09:57,crimsun,"c'mon you two, it's not worth wasting breath/fingers over :)"
169,[09:57] <|QuaD-> crimsun: he started it by being a moron,09:57,|QuaD-,crimsun: he started it by being a moron
170,[09:57] <neoxed> i dont get it why ppl do this to me alot,09:57,neoxed,i dont get it why ppl do this to me alot
171,[09:57] <neoxed> ima newbie,09:57,neoxed,ima newbie
172,[09:57] <neoxed> thats all that needs to be said,09:57,neoxed,thats all that needs to be said
173,[09:58] <neoxed> live and let live gezz,09:58,neoxed,live and let live gezz
174,"[09:58] <aboutToUbuntu> hey, I'm trying to update my '/etc/apt/sources.list' file, but the xserver wont open the display. anyone know how to bypass that?",09:58,aboutToUbuntu,"hey, I'm trying to update my '/etc/apt/sources.list' file, but the xserver wont open the display. anyone know how to bypass that?"
175,[09:58] <crimsun> aboutToUbuntu: using what tool?,09:58,crimsun,aboutToUbuntu: using what tool?
176,"[09:58] <|QuaD-> neoxed: ""newbie"" does not mean you can break all the rules",09:58,|QuaD-,"neoxed: ""newbie"" does not mean you can break all the rules"
177,[09:58] <Tsjoklate> ok everybody take a cookie and start anew,09:58,Tsjoklate,ok everybody take a cookie and start anew
178,[09:58] <|QuaD-> aboutToUbuntu: do you use vim or gedit?,09:58,|QuaD-,aboutToUbuntu: do you use vim or gedit?
179,[09:59] <Tsjoklate> neoxed you might want to change nicks when somebody else is typing.. it might get confusing,09:59,Tsjoklate,neoxed you might want to change nicks when somebody else is typing.. it might get confusing
180,[09:59] <aboutToUbuntu> i tried gedit and emacs,09:59,aboutToUbuntu,i tried gedit and emacs
181,"[09:59] <|QuaD-> i don't know how to use gedit as root (i tend to use vim for everything) but if you know vim, just type sudo vim /etc/apt/sources.list",09:59,|QuaD-,"i don't know how to use gedit as root (i tend to use vim for everything) but if you know vim, just type sudo vim /etc/apt/sources.list"
182,[09:59] <aboutToUbuntu> hmm...,09:59,aboutToUbuntu,hmm...
183,=== ultrafunk [~pd@eth779.vic.adsl.internode.on.net]  has joined #ubuntu,,,
184,[09:59] <kleedrac> crimsun: mplayer works but throws new errors about not being able to open video device and audio device :(,09:59,kleedrac,crimsun: mplayer works but throws new errors about not being able to open video device and audio device :(
185,[09:59] <aboutToUbuntu> ok. I'll try. I'm really not very good with vim,09:59,aboutToUbuntu,ok. I'll try. I'm really not very good with vim
186,[10:00] <|QuaD-> aboutToUbuntu: sudo emacs /etc/apt.... should also work,10:00,|QuaD-,aboutToUbuntu: sudo emacs /etc/apt.... should also work
187,=== Simira [rpGirl@m146i.studby.ntnu.no]  has joined #ubuntu,,,
188,[10:00] <crimsun> kleedrac: I presume you're running mplayer from the command line in a terminal?,10:00,crimsun,kleedrac: I presume you're running mplayer from the command line in a terminal?
189,[10:00] <kleedrac> yup yup,10:00,kleedrac,yup yup
190,[10:00] <crimsun> kleedrac: try `mplayer -ao esd somefile',10:00,crimsun,kleedrac: try `mplayer -ao esd somefile'
191,=== qazwer [~qazwer@211.96.242.192]  has joined #ubuntu,,,
192,[10:01] <|QuaD-> kleedrac: is there a reason you don't use totem-xine?,10:01,|QuaD-,kleedrac: is there a reason you don't use totem-xine?
193,=== Rotund [~joe@d36-54.rb.lax.centurytel.net]  has joined #ubuntu,,,
194,"[10:01] <aboutToUbuntu> QuaD, it says 'Xlib: connection to "":0.0"" refused by server'",10:01,aboutToUbuntu,"QuaD, it says 'Xlib: connection to "":0.0"" refused by server'"
195,[10:01] <kleedrac> Quad: I use xine for video I'm trying to use mplayer's ability to convert wma's as per http://www.linuxquestions.org/questions/showthread.php?s=&threadid=77093&highlight=wma,10:01,kleedrac,Quad: I use xine for video I'm trying to use mplayer's ability to convert wma's as per http://www.linuxquestions.org/questions/showthread.php?s=&threadid=77093&highlight=wma
196,[10:02] <aboutToUbuntu> the something about checking the DISPLAY environtment variable,10:02,aboutToUbuntu,the something about checking the DISPLAY environtment variable
197,[10:02] <|QuaD-> aboutToUbuntu: oh you are using xemacs,10:02,|QuaD-,aboutToUbuntu: oh you are using xemacs
198,[10:02] <kleedrac> crimsun: That works great!!  But it spit that error on me for trying mplayer 01\ Heaven.wma -ao pcm -aofile heaven.wav,10:02,kleedrac,crimsun: That works great!!  But it spit that error on me for trying mplayer 01\ Heaven.wma -ao pcm -aofile heaven.wav
199,[10:03] <kleedrac> pcm is supposed to be the filewriter isn't it?,10:03,kleedrac,pcm is supposed to be the filewriter isn't it?
200,"[10:03] <aboutToUbuntu> nope, just emacs. hmm...",10:03,aboutToUbuntu,"nope, just emacs. hmm..."
201,[10:03] <|QuaD-> aboutToUbuntu: do you you use sudo or do you actually have a root acount?,10:03,|QuaD-,aboutToUbuntu: do you you use sudo or do you actually have a root acount?
202,[10:03] <|QuaD-> aboutToUbuntu: no its xemacs,10:03,|QuaD-,aboutToUbuntu: no its xemacs
203,[10:03] <|QuaD-> they call it emacs,10:03,|QuaD-,they call it emacs
204,"[10:03] <aboutToUbuntu> well, something's up. i cant even open a terminal anymore. let me logout/in",10:03,aboutToUbuntu,"well, something's up. i cant even open a terminal anymore. let me logout/in"
205,[10:04] <|QuaD-> lol,10:04,|QuaD-,lol
206,[10:04] <|QuaD-> ok,10:04,|QuaD-,ok
207,[10:04] <crimsun> kleedrac: I think your syntax is incorrect; it should be: `mplayer -ao pcm 01\ Heaven.wma',10:04,crimsun,kleedrac: I think your syntax is incorrect; it should be: `mplayer -ao pcm 01\ Heaven.wma'
208,[10:04] <Tsjoklate> potatoe potato,10:04,Tsjoklate,potatoe potato
209,[10:04] <crimsun> kleedrac: make a backup copy of 01\ Heaven.wma first if you're paranoid,10:04,crimsun,kleedrac: make a backup copy of 01\ Heaven.wma first if you're paranoid
210,[10:04] <kleedrac> crimsun: You don't think I need to specify an output file?,10:04,kleedrac,crimsun: You don't think I need to specify an output file?
211,"[10:05] <aboutToUbuntu> QuaD, i hate to say it, but that did the trick",10:05,aboutToUbuntu,"QuaD, i hate to say it, but that did the trick"
212,[10:05] <|QuaD-> Tsjoklate: i had frenchfries yesterday!,10:05,|QuaD-,Tsjoklate: i had frenchfries yesterday!
213,[10:05] <|QuaD-> aboutToUbuntu: what did?,10:05,|QuaD-,aboutToUbuntu: what did?
214,[10:05] <aboutToUbuntu> logging out and back in,10:05,aboutToUbuntu,logging out and back in
215,[10:05] <crimsun> kleedrac: you don't need to.,10:05,crimsun,kleedrac: you don't need to.
216,[10:05] <Tsjoklate> |QuaD made it yourself? :P,10:05,Tsjoklate,|QuaD made it yourself? :P
217,[10:05] <|QuaD-> aboutToUbuntu: lol... whatever works,10:05,|QuaD-,aboutToUbuntu: lol... whatever works
218,[10:05] <crimsun> kleedrac: by default: PCM: File: audiodump.wav (WAVE),10:05,crimsun,kleedrac: by default: PCM: File: audiodump.wav (WAVE)
219,[10:05] <|QuaD-> Tsjoklate: or the cafeteria made them :),10:05,|QuaD-,Tsjoklate: or the cafeteria made them :)
220,[10:06] <|QuaD-> i don't cook fried stuff because i try not to eat it,10:06,|QuaD-,i don't cook fried stuff because i try not to eat it
221,[10:06] <Tsjoklate> |QuaD at school you mean?,10:06,Tsjoklate,|QuaD at school you mean?
222,[10:06] <kleedrac> crimsun: I'm an idiot!!  I forgot that when I pulled the music directory off a network share it was chmod'ed so my user couldn't create the outfile!!!,10:06,kleedrac,crimsun: I'm an idiot!!  I forgot that when I pulled the music directory off a network share it was chmod'ed so my user couldn't create the outfile!!!
223,[10:06] <kleedrac> LOL,10:06,kleedrac,LOL
224,[10:06] <|QuaD-> Tsjoklate: yup :),10:06,|QuaD-,Tsjoklate: yup :)
225,"[10:07] <|QuaD-> Tsjoklate: i am lazy... i have a kitchen, but still have a meal plan that allows me to eat at the cafeteria twice a week",10:07,|QuaD-,"Tsjoklate: i am lazy... i have a kitchen, but still have a meal plan that allows me to eat at the cafeteria twice a week"
