,raw,timestamp,user,message
62,"[08:14] <NickGarvey> cowmilk: um, date says what time it is now",08:14,NickGarvey,"cowmilk: um, date says what time it is now"
63,[08:14] <gdb> Shinzetsu: Which desktops do you believe to be installed?,08:14,gdb,Shinzetsu: Which desktops do you believe to be installed?
64,[08:14] <godtvisken> How can I make my own keymap?,08:14,godtvisken,How can I make my own keymap?
65,[08:14] <Shinzetsu> gdb: I get a Kubuntu loading screen which froze,08:14,Shinzetsu,gdb: I get a Kubuntu loading screen which froze
66,[08:14] <darth_gimp> anyone?,08:14,darth_gimp,anyone?
67,[08:14] <cowmilk> NickGarvey: that i know,08:14,cowmilk,NickGarvey: that i know
68,[08:14] <PORDO> godtvisken i wrote a lovely piece about that.  lemme dig it up.,08:14,PORDO,godtvisken i wrote a lovely piece about that.  lemme dig it up.
69,[08:14] <Shinzetsu> gdb: I want KDE and Gnome,08:14,Shinzetsu,gdb: I want KDE and Gnome
70,[08:14] <gdb> Shinzetsu: Do you have ubuntu-desktop installed?,08:14,gdb,Shinzetsu: Do you have ubuntu-desktop installed?
71,[08:14] <NickGarvey> godtvisken: um.. well.. I know how you would..,08:14,NickGarvey,godtvisken: um.. well.. I know how you would..
72,[08:14] <Shinzetsu> gdb: I have none I think,08:14,Shinzetsu,gdb: I have none I think
73,"[08:14] <cowmilk> NickGarvey: but i need something that does time/date math, you know what i mean?",08:14,cowmilk,"NickGarvey: but i need something that does time/date math, you know what i mean?"
74,=== zoidberg [n=zoidberg@static-66-16-69-228.dsl.cavtel.net]  has joined #ubuntu,,,
75,[08:14] <Shinzetsu> gdb: Cant check it in a terminal or can I,08:14,Shinzetsu,gdb: Cant check it in a terminal or can I
76,[08:14] <stopher> lol PORDO,08:14,stopher,lol PORDO
77,"[08:14] <noiesmo> darth_gimp, kernel source if installed is in /usr/src/",08:14,noiesmo,"darth_gimp, kernel source if installed is in /usr/src/"
78,[08:14] <NickGarvey> godtvisken: but its beyond me explaining over IRC.. PORDO's article should do it tohugh,08:14,NickGarvey,godtvisken: but its beyond me explaining over IRC.. PORDO's article should do it tohugh
79,"[08:14] <godtvisken> PORDO: cool, thanks",08:14,godtvisken,"PORDO: cool, thanks"
80,"[08:14] <darth_gimp> noiesmo, let me check..",08:14,darth_gimp,"noiesmo, let me check.."
81,"[08:15] <NickGarvey> cowmilk: yes.. let me see if there is something.. ""cal"" shows the calendar..",08:15,NickGarvey,"cowmilk: yes.. let me see if there is something.. ""cal"" shows the calendar.."
82,[08:15] <zoidberg> hey guys i have a question,08:15,zoidberg,hey guys i have a question
83,[08:15] <cowmilk> NickaNicka: ok. but... 8-),08:15,cowmilk,NickaNicka: ok. but... 8-)
84,"[08:15] <darth_gimp> noiesmo, ok it isn't... how do I fix that?",08:15,darth_gimp,"noiesmo, ok it isn't... how do I fix that?"
85,"[08:15] <sethk> Shinzetsu, I have scim-gtk2-immodule",08:15,sethk,"Shinzetsu, I have scim-gtk2-immodule"
86,=== HellDragon [n=JD@about/copyleft/pdpc.active.HellDragon]  has joined #ubuntu,,,
87,[08:15] <PORDO> godtvisken http://www.ubuntuforums.org/showthread.php?t=90040,08:15,PORDO,godtvisken http://www.ubuntuforums.org/showthread.php?t=90040
88,[08:15] <PORDO> i use an esperanto keymap i made myself.,08:15,PORDO,i use an esperanto keymap i made myself.
89,[08:15] <PORDO> that explains how i did it.,08:15,PORDO,that explains how i did it.
90,"[08:15] <NickGarvey> cowmilk: yeah no idea, can't find anything",08:15,NickGarvey,"cowmilk: yeah no idea, can't find anything"
91,[08:15] <Shinzetsu> sethk: YES thats it,08:15,Shinzetsu,sethk: YES thats it
92,"[08:15] <sethk> Shinzetsu, that's a valid package for breezy",08:15,sethk,"Shinzetsu, that's a valid package for breezy"
93,"[08:15] <zoidberg> when i start my pc (Dell Optipolex PII 350 MHZ 128 RAM) and it is loading all the scripts when it gets to ""starting PCMCIA services"" it says FAILED....what does PCMCIA services have to do with my system...sound?",08:15,zoidberg,"when i start my pc (Dell Optipolex PII 350 MHZ 128 RAM) and it is loading all the scripts when it gets to ""starting PCMCIA services"" it says FAILED....what does PCMCIA services have to do with my system...sound?"
94,[08:16] <cowmilk> NickGarvey: ok. thanks anyway.,08:16,cowmilk,NickGarvey: ok. thanks anyway.
95,[08:16] <Shinzetsu> sethk: thats the one,08:16,Shinzetsu,sethk: thats the one
96,"[08:16] <gdb> Shinzetsu: Ok, do you know about single user mode?",08:16,gdb,"Shinzetsu: Ok, do you know about single user mode?"
97,[08:16] <gdb> Shinzetsu: And how to boot into it?,08:16,gdb,Shinzetsu: And how to boot into it?
98,[08:16] <Shinzetsu> gdb: sort of,08:16,Shinzetsu,gdb: sort of
99,[08:16] <godtvisken> PORDO: thanks,08:16,godtvisken,PORDO: thanks
100,[08:16] <NickGarvey> init 1 :),08:16,NickGarvey,init 1 :)
101,[08:16] <PORDO> np,08:16,PORDO,np
102,"[08:16] <sethk> Shinzetsu, I didn't here the whole conversation, what did you need about that package?",08:16,sethk,"Shinzetsu, I didn't here the whole conversation, what did you need about that package?"
103,[08:16] <Shinzetsu> gdb: do you mean recovery mode?,08:16,Shinzetsu,gdb: do you mean recovery mode?
104,"[08:16] <DamianFinol> Good evening, I have a question, I'm running a dual head setup and Gnome as Desktop Environment. I would like for the application taskbar to extend the second monitor. Any ideas? I can create a new panel and move it to the other monitor, but only to put quick launch applications in there.",08:16,DamianFinol,"Good evening, I have a question, I'm running a dual head setup and Gnome as Desktop Environment. I would like for the application taskbar to extend the second monitor. Any ideas? I can create a new panel and move it to the other monitor, but only to put quick launch applications in there."
105,[08:16] <noiesmo> sudo apt-get install linux-source-2.6.15 if running a 2.6.15 kernel uname -r will display kernel,08:16,noiesmo,sudo apt-get install linux-source-2.6.15 if running a 2.6.15 kernel uname -r will display kernel
106,"[08:16] <Shinzetsu> sethk: I have no display manager, and I cannot install one because scim-gtk2-immodule  is stuck",08:16,Shinzetsu,"sethk: I have no display manager, and I cannot install one because scim-gtk2-immodule  is stuck"
107,[08:16] <zoidberg> can anyone help me?,08:16,zoidberg,can anyone help me?
108,"[08:16] <sethk> Shinzetsu, recovery mode usually means booting from cd.  single user mode is for configuring the system but doing a normalish boot.",08:16,sethk,"Shinzetsu, recovery mode usually means booting from cd.  single user mode is for configuring the system but doing a normalish boot."
109,=== sepatie [n=hackedho@82.153.235.78]  has joined #ubuntu,,,
110,"[08:16] <darth_gimp> noiesmo, I am running dapper",08:16,darth_gimp,"noiesmo, I am running dapper"
111,"[08:17] <sethk> Shinzetsu, stuck in that you can't install it for some reason?",08:17,sethk,"Shinzetsu, stuck in that you can't install it for some reason?"
112,[08:17] <Shinzetsu> sethk: hm,08:17,Shinzetsu,sethk: hm
113,"[08:17] <NickGarvey> zoidberg: pcmcia is a special slot used in laptops, not an issue if you have a desktop",08:17,NickGarvey,"zoidberg: pcmcia is a special slot used in laptops, not an issue if you have a desktop"
114,[08:17] <Shinzetsu> sethk: error removing,08:17,Shinzetsu,sethk: error removing
115,"[08:17] <gdb> Shinzetsu: Then you may want to boot to single user mode and run ""dpkg-reconfigure gdm"" and tell the system you want to use gdm over kdm.  We know that kdm is broken, but perhaps gdm is working.  I don't know if dpkg will allow you to do that with a broken package system, but it's something to try to get your display working.  Once you're back in gnome, we can troubleshoot further.",08:17,gdb,"Shinzetsu: Then you may want to boot to single user mode and run ""dpkg-reconfigure gdm"" and tell the system you want to use gdm over kdm.  We know that kdm is broken, but perhaps gdm is working.  I don't know if dpkg will allow you to do that with a broken package system, but it's something to try to get your display working.  Once you're back in gnome, we can troubleshoot further."
116,"[08:17] <noiesmo> darth_gimp, thats fine same kernel source code",08:17,noiesmo,"darth_gimp, thats fine same kernel source code"
117,"[08:17] <sethk> Shinzetsu, you'll have to use some of the force-xxxx flags with dpkg do get yourself going again.",08:17,sethk,"Shinzetsu, you'll have to use some of the force-xxxx flags with dpkg do get yourself going again."
118,[08:17] <gdb> Unless sethk has some ideas that are more helpful.,08:17,gdb,Unless sethk has some ideas that are more helpful.
119,"[08:17] <darth_gimp> noiesmo, thanks...",08:17,darth_gimp,"noiesmo, thanks..."
120,[08:17] <Shinzetsu> gdb: dont you mean dpkg-reconfigure xserver-xorg?,08:17,Shinzetsu,gdb: dont you mean dpkg-reconfigure xserver-xorg?
121,"[08:17] <sethk> Shinzetsu, I have to walk the dog, but I'll be back.  meanwhile others can help I'm sure.",08:17,sethk,"Shinzetsu, I have to walk the dog, but I'll be back.  meanwhile others can help I'm sure."
122,=== SonicvanaJr [n=sonic@unaffiliated/sonicvanajr]  has joined #ubuntu,,,
123,"[08:18] <noiesmo> darth_gimp, np once its instaled you ll have to unpack etc",08:18,noiesmo,"darth_gimp, np once its instaled you ll have to unpack etc"
124,"[08:18] <Awesome-o2000> sethk, get a neapolitan mastiff",08:18,Awesome-o2000,"sethk, get a neapolitan mastiff"
125,"[08:18] <gdb> Shinzetsu: No, I mean gdm.  We're assuming that your X server is working fine, we'd be looking to change the display manager.",08:18,gdb,"Shinzetsu: No, I mean gdm.  We're assuming that your X server is working fine, we'd be looking to change the display manager."
126,"[08:18] <sethk> Shinzetsu, no, he meant what he said (about dpkg-reconfigure)",08:18,sethk,"Shinzetsu, no, he meant what he said (about dpkg-reconfigure)"
127,"[08:18] <Shinzetsu> sethk:okay, cheers mate",08:18,Shinzetsu,"sethk:okay, cheers mate"
128,=== HellDragon [n=JD@about/copyleft/pdpc.active.HellDragon]  has joined #ubuntu,,,
129,[08:18] <Shinzetsu> gdb: ah okay,08:18,Shinzetsu,gdb: ah okay
130,"[08:18] <sethk> Awesome-o2000, I've just got a mutt, from the bound, but we like him.  :)",08:18,sethk,"Awesome-o2000, I've just got a mutt, from the bound, but we like him.  :)"
131,[08:18] <sethk> brb,08:18,sethk,brb
132,"[08:18] <darth_gimp> noiesmo, ok I have no clue about this stuff.. I just want to get my tablet working...",08:18,darth_gimp,"noiesmo, ok I have no clue about this stuff.. I just want to get my tablet working..."
133,[08:18] <Shinzetsu> gdb: so how do I go about doing it? I cant access my harddrive,08:18,Shinzetsu,gdb: so how do I go about doing it? I cant access my harddrive
134,=== Awesome-o2000 would get a mutt but doesn't like that pesky home check thing,,,
135,=== cowmilk [n=cowmilk@S0106000f66308462.vf.shawcable.net]  has left #ubuntu [],,,
136,[08:18] <Shinzetsu> gdb: well only a terminal (recovery mode),08:18,Shinzetsu,gdb: well only a terminal (recovery mode)
137,[08:18] <Shinzetsu> gdb: or I have to add it in this live cd's fsta,08:18,Shinzetsu,gdb: or I have to add it in this live cd's fsta
138,[08:18] <PORDO> godtvisken did that page answer your question?,08:18,PORDO,godtvisken did that page answer your question?
139,[08:19] <Shinzetsu> gdb: fstab*,08:19,Shinzetsu,gdb: fstab*
140,"[08:19] <gdb> Shinzetsu: Yes, that's fine, using single user mode, recovery console, etc.",08:19,gdb,"Shinzetsu: Yes, that's fine, using single user mode, recovery console, etc."
141,=== lo [n=Stuart@CPE0050ba71c82f-CM000f9f7d6742.cpe.net.cable.rogers.com]  has joined #ubuntu,,,
142,"[08:19] <gdb> Shinzetsu: no, you'll be booting off your hard disk, not the live cD",08:19,gdb,"Shinzetsu: no, you'll be booting off your hard disk, not the live cD"
143,[08:19] <gdb> er not the live CD,08:19,gdb,er not the live CD
144,[08:19] <Shinzetsu> gdb: yes its a root console,08:19,Shinzetsu,gdb: yes its a root console
145,[08:19] <Shinzetsu> gdb: okay,08:19,Shinzetsu,gdb: okay
146,"[08:19] <mdious> speaking of tablets, does anyone know if the monitors will last...I mean you always seem to be twisting them around and folding them up...",08:19,mdious,"speaking of tablets, does anyone know if the monitors will last...I mean you always seem to be twisting them around and folding them up..."
147,[08:19] <Shinzetsu> gdb: but I have no IRC there ;p,08:19,Shinzetsu,gdb: but I have no IRC there ;p
148,=== Slasher [n=Slasher@ool-18b830d8.dyn.optonline.net]  has joined #ubuntu,,,
149,"[08:19] <gdb> Shinzetsu: Sure you do, it's called ""irssi"" and it's installed by default.  Write down this command to use it",08:19,gdb,"Shinzetsu: Sure you do, it's called ""irssi"" and it's installed by default.  Write down this command to use it"
150,[08:19] <Shinzetsu> gdb: Could we talk in DCC?,08:19,Shinzetsu,gdb: Could we talk in DCC?
151,[08:19] <lo> mdious: they should be ok.,08:19,lo,mdious: they should be ok.
152,[08:20] <NickGarvey> !pm,08:20,NickGarvey,!pm
153,[08:20] <ubotu> Please ask your questions in the channel so that other people can also benefit. Please don't PM a user in the channel without asking first.,08:20,ubotu,Please ask your questions in the channel so that other people can also benefit. Please don't PM a user in the channel without asking first.
154,[08:20] <Shinzetsu> k,08:20,Shinzetsu,k
155,[08:20] <dasos> is there a way to change the cwd in a shortcut (the ones in the application menu),08:20,dasos,is there a way to change the cwd in a shortcut (the ones in the application menu)
156,[08:20] <NickGarvey> (I'm curious too ;)),08:20,NickGarvey,(I'm curious too ;))
157,"[08:20] <lo> the ones I've seen stop working  , were flat plastic ribbon cable",08:20,lo,"the ones I've seen stop working  , were flat plastic ribbon cable"
158,[08:20] <Shinzetsu> gdb: lemme get pen and paper,08:20,Shinzetsu,gdb: lemme get pen and paper
159,=== slobokan [n=slobokan@adsl-219-164-113.asm.bellsouth.net]  has joined #ubuntu,,,
160,=== rixth [n=tester@203-109-245-204.static.bliink.ihug.co.nz]  has joined #ubuntu,,,
161,=== linlin [i=linlin@c-67-173-38-87.hsd1.il.comcast.net]  has joined #ubuntu,,,
162,"[08:20] <gdb> Shinzetsu: ""irssi -c irc.freenode.net -n Shinzetsu"" and once you're on, do ""/join #ubuntu""",08:20,gdb,"Shinzetsu: ""irssi -c irc.freenode.net -n Shinzetsu"" and once you're on, do ""/join #ubuntu"""
163,=== HellDragon [n=JD@about/copyleft/pdpc.active.HellDragon]  has joined #ubuntu,,,
164,"[08:20] <DamianFinol> Good evening, I have a question, I'm running a dual head setup and Gnome as Desktop Environment. I would like for the application taskbar to extend the second monitor. Any ideas? I can create a new panel and move it to the other monitor, but only to put quick launch applications in there.",08:20,DamianFinol,"Good evening, I have a question, I'm running a dual head setup and Gnome as Desktop Environment. I would like for the application taskbar to extend the second monitor. Any ideas? I can create a new panel and move it to the other monitor, but only to put quick launch applications in there."
165,[08:20] <scrappy_> mdious: i used to support a few they held up to insurance adjusters in the field throwing them around all day,08:20,scrappy_,mdious: i used to support a few they held up to insurance adjusters in the field throwing them around all day
166,[08:20] <mdious> lo>think I'll stick to normal laptops lol,08:20,mdious> lo,lo>think I'll stick to normal laptops lol
167,"[08:21] <dasos> i get an error when i run ""wine /home/user/.wine/xxx/xxx/yyyy.exe"", but if i cd into the directory and rund ""wine yyyy.exe"", it works fine",08:21,dasos,"i get an error when i run ""wine /home/user/.wine/xxx/xxx/yyyy.exe"", but if i cd into the directory and rund ""wine yyyy.exe"", it works fine"
168,"[08:21] <gdb> That means ""connect"" to irc.freenode.net and use the ""nick"" Shinzetsu.  That will give you text mode IRC for talking here.",08:21,gdb,"That means ""connect"" to irc.freenode.net and use the ""nick"" Shinzetsu.  That will give you text mode IRC for talking here."
169,[08:21] <lo> mdious: I just got a macbook myself :/,08:21,lo,mdious: I just got a macbook myself :/
170,[08:21] <mdious> yeah I saw one and the guy sure gave it some punishment...but they were all new I'd like to know how they will work 3 years down the track,08:21,mdious,yeah I saw one and the guy sure gave it some punishment...but they were all new I'd like to know how they will work 3 years down the track
171,=== ChaKy [n=chaky@lns01-1180.dsl.iskon.hr]  has joined #ubuntu,,,
172,[08:21] <mdious> lo>excellent...I'm hoping to get an iBook...but looks like i'll end up going with a macbook by the time I finally make a purchase,08:21,mdious> lo,lo>excellent...I'm hoping to get an iBook...but looks like i'll end up going with a macbook by the time I finally make a purchase
173,[08:21] <lo> after returning about 6 different winXP notebooks,08:21,lo,after returning about 6 different winXP notebooks
174,[08:21] <lo> mdi: macbooks ok... some people aare having problems tho,08:21,lo,mdi: macbooks ok... some people aare having problems tho
175,=== Flyoc_ is now known as Flyoc,,,
176,"[08:21] <lo> so far, i'm loving it tho",08:21,lo,"so far, i'm loving it tho"
177,"[08:21] <Shinzetsu> gdb: cool, console IRC =D ill try that now, brb!",08:21,Shinzetsu,"gdb: cool, console IRC =D ill try that now, brb!"
178,=== nimeni [n=nimeni@89.136.72.9]  has joined #ubuntu,,,
179,=== Zarathu [n=zarathu@adsl-68-94-17-236.dsl.rcsntx.swbell.net]  has joined #ubuntu,,,
180,=== La_PaRCa-HoMe [n=Sergio@toronto-HSE-ppp4296493.sympatico.ca]  has joined #ubuntu,,,
181,[08:22] <NickGarvey> dasos: yeah.. I find cding into the dir of the program works better than anything else,08:22,NickGarvey,dasos: yeah.. I find cding into the dir of the program works better than anything else
182,=== rixth_ [n=tester@203-109-245-204.static.bliink.ihug.co.nz]  has joined #ubuntu,,,
183,"[08:22] <gdb> Does anyone ""in the know"" know if MOTU plans to support Universe and/or Multiverse for all of 6.06's support cycle?",08:22,gdb,"Does anyone ""in the know"" know if MOTU plans to support Universe and/or Multiverse for all of 6.06's support cycle?"
184,[08:22] <mdious> lo>yeah I have heard a few stories...I just got a very lovely G3 iMac from my parents work so that has been nice to play with :),08:22,mdious> lo,lo>yeah I have heard a few stories...I just got a very lovely G3 iMac from my parents work so that has been nice to play with :)
185,=== Ratlump [n=royal@adsl-216-63-185-123.dsl.ltrkar.swbell.net]  has joined #ubuntu,,,
186,=== epinephrine [n=no@82-37-152-150.cable.ubr01.wals.blueyonder.co.uk]  has joined #ubuntu,,,
187,[08:22] <gdb> mdious: sweet!,08:22,gdb,mdious: sweet!
188,=== cowmilk [n=cowmilk@S0106000f66308462.vf.shawcable.net]  has joined #ubuntu,,,
189,[08:22] <lo> mdi: hope it was free,08:22,lo,mdi: hope it was free
190,[08:22] <lo> hehe,08:22,lo,hehe
191,[08:22] <lo> ;),08:22,lo,;)
192,[08:22] <mdious> it was,08:22,mdious,it was
193,[08:22] <lo> =D,08:22,lo,=D
194,"[08:23] <mdious> at the moment anyway, if they decide they want money for it i'll give it back",08:23,mdious,"at the moment anyway, if they decide they want money for it i'll give it back"
195,"[08:23] <lo> hahaha 'F!#$^ YOU !!! I""M NOT PAYING FOR THAT!!!'",08:23,lo,"hahaha 'F!#$^ YOU !!! I""M NOT PAYING FOR THAT!!!'"
196,"[08:23] <nimeni> Does anyone know what is the ""Error dependency is not satisfiable: xchat"" error about when I'm trying to install exchat ?",08:23,nimeni,"Does anyone know what is the ""Error dependency is not satisfiable: xchat"" error about when I'm trying to install exchat ?"
197,"[08:23] <godtvisken> PORDO: I think so. If I edit this, how do I use it?",08:23,godtvisken,"PORDO: I think so. If I edit this, how do I use it?"
198,=== llama32 [n=zak@074.a.001.beg.iprimus.net.au]  has joined #ubuntu,,,
